Census Tract,Neighborhood,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployment Rate
104822,Pacoima,34.245882,-118.4209225,2748.0,34.0,55500.0,16046.0,564.0,20.524017467248907,2.438136826783115
106010,Sylmar,34.3231715,-118.444538,3108.0,40.1,71806.0,27672.0,527.0,16.956241956241957,2.4453024453024454
106020,Sylmar,34.320427,-118.428524,5807.0,39.5,75038.0,23921.0,789.0,13.587050111933873,3.0480454623729982
106111,Sylmar,34.3231945,-118.40879950000001,4482.0,38.7,93198.0,31805.0,343.0,7.652833556448014,2.6550647032574743
106112,Sylmar,34.305005,-118.414298,5885.0,34.1,90875.0,27474.0,394.0,6.69498725573492,1.8861512319456244
106113,Sylmar,34.3062,-118.42203,3962.0,40.1,85156.0,28554.0,190.0,4.795557799091368,1.9434628975265018
106114,Sylmar,34.302675,-118.426951,6410.0,29.1,54363.0,17942.0,1053.0,16.42745709828393,3.4009360374414976
106403,Sylmar,34.306005,-118.44128799999999,3431.0,34.3,62015.0,18699.0,173.0,5.0422617312736815,2.4482658117167007
106405,Sylmar,34.3146865,-118.44830900000001,4813.0,34.8,57807.0,17726.0,1509.0,31.352586744234365,3.033451070018699
106406,Sylmar,34.321542,-118.4587415,5860.0,35.5,77454.0,27460.0,322.0,5.494880546075085,1.5870307167235496
106407,Sylmar,34.3105765,-118.4365505,3272.0,30.7,37452.0,17080.0,723.0,22.096577017114914,2.2921760391198043
106408,Sylmar,34.3132585,-118.440082,3817.0,28.4,49464.0,17035.0,580.0,15.195179460309143,2.515064186533927
106510,Sylmar,34.3236325,-118.48602450000001,5347.0,38.1,91983.0,29633.0,272.0,5.086964653076492,2.0011221245558257
106520,Sylmar,34.308856,-118.4613605,5879.0,33.1,63594.0,20708.0,986.0,16.771559789079774,0.7314169076373533
106603,Granada Hills,34.3189225,-118.5218285,3222.0,42.6,114688.0,43384.0,98.0,3.0415890751086283,2.0484171322160147
106604,Sylmar,34.3042795,-118.47424699999999,5143.0,32.2,58028.0,18398.0,1379.0,26.81314407933113,1.7305074859031693
106641,Granada Hills,34.298025,-118.509153,2352.0,47.2,108333.0,54519.0,63.0,2.6785714285714284,2.2108843537414966
106642,Granada Hills,34.2863475,-118.50845249999999,3016.0,44.9,106179.0,51905.0,164.0,5.437665782493369,4.343501326259947
106643,Granada Hills,34.289784000000004,-118.52471100000001,4599.0,44.3,151875.0,57897.0,78.0,1.6960208741030658,3.4790171776473144
106645,Granada Hills,34.2905125,-118.4928915,3491.0,50.1,110946.0,46542.0,276.0,7.906044113434546,3.9816671440847893
106646,Granada Hills,34.2790905,-118.49412450000001,3439.0,47.6,105750.0,35571.0,157.0,4.5652806048269845,2.8496656004652516
106648,Sylmar,34.293406,-118.4556035,4569.0,30.0,65278.0,18279.0,1013.0,22.171153425257167,1.050558108995404
106649,Sylmar,34.288747,-118.4611105,2599.0,39.1,82841.0,27924.0,257.0,9.888418622547134,1.8083878414774914
107010,Sylmar,34.302027,-118.446501,3093.0,31.6,56375.0,17719.0,453.0,14.645974781765277,4.914322664080181
107020,Sylmar,34.2975345,-118.4503905,5442.0,29.7,81935.0,24083.0,351.0,6.449834619625138,1.9845644983461963
108101,Porter Ranch,34.280038,-118.54137150000001,2417.0,46.6,141893.0,52219.0,182.0,7.529995862639636,2.854778651220521
108102,Porter Ranch,34.280795,-118.55492,3677.0,51.3,95592.0,39175.0,357.0,9.709001903725863,3.1275496328528694
108103,Porter Ranch,34.2860705,-118.54289299999999,3153.0,50.7,159643.0,61291.0,87.0,2.759276879162702,0.6977481763399936
108104,Porter Ranch,34.2939525,-118.5470515,1922.0,46.2,130714.0,46436.0,151.0,7.856399583766909,1.0405827263267429
108201,Porter Ranch,34.2857885,-118.562083,5501.0,45.1,125000.0,51412.0,112.0,2.035993455735321,1.9814579167424105
108202,Chatsworth,34.288396,-118.581814,7561.0,44.8,108304.0,53477.0,331.0,4.377727813781246,2.777410395450337
109100,Mission Hills,34.278731,-118.4610295,2738.0,43.9,59792.0,26663.0,117.0,4.273192111029949,2.885317750182615
109200,Granada Hills,34.2786785,-118.474608,2995.0,40.2,112250.0,42324.0,60.0,2.003338898163606,2.2036727879799667
109300,Granada Hills,34.272521000000005,-118.47951499999999,3247.0,40.7,84919.0,32198.0,210.0,6.4675084693563285,5.481983369263936
109400,Mission Hills,34.269881,-118.4552825,3959.0,39.1,77273.0,23954.0,302.0,7.628188936600152,1.9449355897954028
109500,San Fernando,34.274035999999995,-118.4444575,4821.0,30.5,44118.0,12692.0,1076.0,22.319020950010373,2.7172785729101845
113237,Chatsworth,34.2451855,-118.61257450000001,4145.0,43.8,82821.0,42826.0,301.0,7.261761158021713,4.849215922798552
109601,Mission Hills,34.2582765,-118.45036699999999,4938.0,38.8,92545.0,27219.0,297.0,6.014580801944107,4.77926285945727
109603,Mission Hills,34.253651500000004,-118.465415,4476.0,37.7,53750.0,21835.0,921.0,20.576407506702413,4.647006255585344
109604,Mission Hills,34.2615535,-118.465347,3088.0,33.7,88000.0,27536.0,216.0,6.994818652849741,5.116580310880829
109700,Granada Hills,34.263394,-118.48102150000001,4568.0,36.9,98605.0,31224.0,411.0,8.99737302977233,5.363397548161121
109800,North Hills,34.253753499999995,-118.48181699999999,5398.0,36.7,96422.0,29808.0,644.0,11.930344572063728,2.0007410151908114
111100,Granada Hills,34.2683575,-118.4946735,3128.0,40.6,86683.0,30515.0,251.0,8.024296675191815,4.060102301790281
111201,Granada Hills,34.275028999999996,-118.50855,3485.0,43.5,85034.0,38104.0,242.0,6.944045911047346,3.701578192252511
111202,Granada Hills,34.2683485,-118.51515649999999,5329.0,42.8,80521.0,29975.0,193.0,3.621692625258022,3.7530493525989868
111204,Porter Ranch,34.262049499999996,-118.54904850000001,6153.0,49.2,150192.0,56178.0,108.0,1.7552413456850318,2.3403217942467087
111205,Northridge,34.253636,-118.53582649999998,4064.0,35.5,76968.0,37069.0,230.0,5.659448818897638,3.3710629921259843
111206,Porter Ranch,34.2676425,-118.5361955,4382.0,47.1,114861.0,55282.0,189.0,4.313099041533547,2.85257873117298
111301,Granada Hills,34.2610855,-118.51588149999999,7151.0,37.6,68456.0,28054.0,984.0,13.76031324290309,1.8179275625786604
111302,Northridge,34.2539425,-118.51282900000001,5325.0,40.2,66850.0,33298.0,682.0,12.807511737089202,4.112676056338028
111400,Granada Hills,34.257483,-118.49541200000002,8066.0,47.0,59875.0,30192.0,1210.0,15.001239771881973,1.8720555417803124
113101,Chatsworth,34.265338,-118.5882575,3699.0,49.0,105781.0,34880.0,212.0,5.731278723979454,2.865639361989727
113102,Chatsworth,34.265325,-118.568068,2928.0,50.8,138333.0,69035.0,173.0,5.908469945355192,2.9030054644808745
113211,Chatsworth,34.2635755,-118.611966,3929.0,49.8,93009.0,54051.0,214.0,5.446678544158819,1.3489437515907357
113212,Chatsworth,34.2608605,-118.6035245,3272.0,45.2,79009.0,35944.0,295.0,9.015892420537897,1.7420537897310513
113213,Chatsworth,34.2535965,-118.608218,5059.0,40.2,84274.0,36453.0,223.0,4.407985767938328,1.1069381300652303
113231,Chatsworth Reservoir,34.2282065,-118.645614,2424.0,46.7,105208.0,41504.0,80.0,3.3003300330033003,4.455445544554456
113232,West Hills,34.227416999999996,-118.61402,4358.0,46.9,112105.0,53661.0,189.0,4.336851766865535,1.1473152822395594
113233,Canoga Park,34.2275575,-118.6017175,7624.0,31.6,47500.0,21658.0,1568.0,20.566631689401888,4.4071353620146905
113234,Canoga Park,34.227624,-118.59227,4818.0,37.1,56375.0,28367.0,785.0,16.293067662930678,1.4943960149439601
113235,Chatsworth,34.2373915,-118.6488335,1834.0,39.5,88750.0,47077.0,142.0,7.742639040348964,2.9443838604143946
113301,Northridge,34.244800500000004,-118.5590895,2960.0,41.0,66500.0,43035.0,178.0,6.013513513513513,3.5135135135135136
113303,Chatsworth,34.2420235,-118.5801645,4307.0,45.1,83971.0,33165.0,335.0,7.778035755746459,2.1360575806826096
113321,Chatsworth,34.253609999999995,-118.5913535,6420.0,37.8,68904.0,31215.0,685.0,10.669781931464174,6.728971962616822
113322,Chatsworth,34.253622,-118.57136200000001,4284.0,48.1,93795.0,39978.0,224.0,5.228758169934641,1.9841269841269842
113401,Winnetka,34.2279845,-118.562301,6284.0,38.9,84923.0,30765.0,719.0,11.441756842775302,1.9255251432208784
113421,Winnetka,34.234694,-118.58266850000001,6810.0,32.6,61228.0,23230.0,987.0,14.493392070484582,3.935389133627019
113422,Winnetka,34.224084999999995,-118.58217450000001,6385.0,41.0,74262.0,27945.0,536.0,8.394675019577134,2.662490211433046
115101,Northridge,34.239435,-118.5112365,5060.0,47.1,138750.0,54130.0,241.0,4.762845849802371,2.015810276679842
115103,Northridge,34.246414,-118.52855100000001,3393.0,19.9,41818.0,6502.0,58.0,1.7094017094017093,11.730032419687593
115104,Northridge,34.2395005,-118.523595,4752.0,25.3,51094.0,31057.0,1311.0,27.588383838383837,4.692760942760943
115201,Northridge,34.244559,-118.53740800000001,6909.0,32.2,63768.0,31302.0,1346.0,19.481835287306414,2.735562310030395
115202,Northridge,34.2338575,-118.537507,5328.0,33.4,61202.0,32939.0,798.0,14.977477477477477,1.4827327327327327
115301,Northridge,34.240482,-118.54533899999998,4600.0,44.3,94615.0,41615.0,277.0,6.021739130434782,2.239130434782609
115302,Northridge,34.226401,-118.5498615,4132.0,30.5,46544.0,18399.0,1258.0,30.445304937076475,1.887705711519845
115401,Northridge,34.2247565,-118.51497350000001,6219.0,36.3,61483.0,27907.0,949.0,15.259688052741598,1.8009326258240874
115403,Northridge,34.22481,-118.5317135,3722.0,32.3,52500.0,20123.0,763.0,20.499731327243417,2.015045674368619
115404,Northridge,34.225764500000004,-118.5412445,2926.0,34.3,63659.0,25370.0,418.0,14.285714285714286,1.7429938482570062
117101,North Hills,34.2391215,-118.4617905,5115.0,36.3,79005.0,28129.0,399.0,7.80058651026393,4.203323558162268
117102,North Hills,34.2463715,-118.45964950000001,2839.0,35.8,62643.0,24301.0,324.0,11.412469179288482,2.148643888693202
117201,North Hills,34.242798,-118.470143,4785.0,28.9,55750.0,18862.0,1124.0,23.49007314524556,2.96760710553814
117202,North Hills,34.242857,-118.478624,2577.0,39.5,79464.0,31335.0,111.0,4.307334109429569,2.2894838960031043
117301,North Hills,34.242917,-118.49052649999999,4005.0,40.5,95391.0,35072.0,178.0,4.444444444444445,4.169787765293384
117302,Northridge,34.235471999999994,-118.49708999999999,5335.0,40.2,95303.0,39590.0,590.0,11.059044048734771,3.1865042174320526
117303,North Hills,34.2281815,-118.4920695,3578.0,40.0,81517.0,29043.0,348.0,9.726103968697597,2.76690888764673
117404,North Hills,34.228481,-118.47906599999999,4729.0,39.6,85448.0,29150.0,752.0,15.901882004652146,5.582575597377881
117405,North Hills,34.2337315,-118.4702305,3723.0,25.5,36582.0,11579.0,1274.0,34.219715283373624,3.65296803652968
117407,North Hills,34.2300885,-118.470266,4064.0,26.3,28512.0,9623.0,1642.0,40.403543307086615,3.297244094488189
117408,North Hills,34.2248485,-118.47036750000001,3333.0,26.7,34630.0,13979.0,1324.0,39.72397239723973,6.270627062706271
117510,North Hills,34.2336865,-118.462625,4340.0,23.9,42432.0,12491.0,1245.0,28.68663594470046,2.0737327188940093
117520,North Hills,34.230017,-118.4631875,4133.0,27.1,37375.0,12927.0,1456.0,35.22864747157029,6.0972659085410115
117530,North Hills,34.224845,-118.46347549999999,6864.0,28.1,51875.0,16655.0,1612.0,23.484848484848484,5.477855477855478
119001,Arleta,34.232289,-118.4180405,4329.0,33.9,76932.0,22484.0,574.0,13.25941325941326,2.772002772002772
119002,Arleta,34.245902,-118.428032,8052.0,33.0,79846.0,21492.0,536.0,6.656731246895181,3.5394932935916543
119201,Arleta,34.246411,-118.441015,4289.0,32.1,74012.0,21213.0,804.0,18.74562835159711,2.0750757752389832
119202,Arleta,34.2559555,-118.442705,4723.0,34.7,64196.0,18220.0,483.0,10.226550921024772,2.667795892441245
119310,Panorama City,34.246626,-118.45069699999999,4085.0,36.7,47049.0,19281.0,721.0,17.649938800489597,5.189718482252142
119320,Panorama City,34.239058,-118.45398200000001,4761.0,30.0,63375.0,19022.0,1014.0,21.298046628859485,5.398025624868725
119340,Panorama City,34.2336085,-118.45189950000001,4032.0,26.9,29891.0,11542.0,1760.0,43.65079365079365,5.33234126984127
119341,Panorama City,34.237627,-118.4453355,2877.0,38.1,47778.0,19380.0,420.0,14.598540145985401,5.005213764337852
119342,Panorama City,34.240834,-118.4468745,3092.0,31.1,52083.0,16298.0,531.0,17.173350582147478,6.047865459249676
119400,Arleta,34.2399345,-118.4355265,5426.0,35.8,81711.0,22921.0,523.0,9.638776262440103,4.054552156284556
119700,Panorama City,34.219334,-118.42661149999999,5076.0,38.8,79986.0,24248.0,468.0,9.21985815602837,2.3837667454688733
119800,Arleta,34.233766499999994,-118.429943,6130.0,34.4,74906.0,22169.0,526.0,8.580750407830342,3.5399673735725936
119900,Panorama City,34.227376,-118.441236,4998.0,36.6,74183.0,21938.0,479.0,9.583833533413365,3.7014805922368947
120010,Panorama City,34.217501500000004,-118.46297450000002,2701.0,33.2,50500.0,19474.0,417.0,15.438726397630507,5.072195483154387
120020,Panorama City,34.2166115,-118.45414050000001,3853.0,34.7,32551.0,14592.0,1184.0,30.72930184271996,4.645730599532832
120030,Panorama City,34.2149315,-118.451986,2683.0,31.2,27162.0,12212.0,968.0,36.07901602683563,2.6462914647782334
120103,Panorama City,34.229161,-118.4516205,3399.0,29.0,28073.0,10663.0,1588.0,46.719623418652546,6.3253898205354515
120104,Panorama City,34.224796000000005,-118.44848449999999,2236.0,32.6,36375.0,17933.0,637.0,28.488372093023255,1.9677996422182469
120105,Panorama City,34.2300875,-118.44444299999999,2872.0,36.8,32202.0,15587.0,795.0,27.681058495821727,4.770194986072424
120106,Panorama City,34.223101,-118.45670049999998,4663.0,26.6,31897.0,11780.0,1549.0,33.218957752519835,6.755307741797126
120107,Panorama City,34.2264195,-118.45665749999999,3703.0,26.3,27986.0,12868.0,1685.0,45.50364569268161,5.293005671077505
120108,Panorama City,34.231778999999996,-118.45639950000002,4754.0,33.6,36707.0,16526.0,1533.0,32.24652923853597,5.616323096339924
120300,Panorama City,34.214918,-118.43984099999999,5190.0,40.8,67241.0,22106.0,606.0,11.676300578034683,4.104046242774566
120400,Panorama City,34.2178505,-118.4330175,6664.0,36.0,51554.0,21242.0,871.0,13.070228091236494,5.822328931572629
121010,Sun Valley,34.224559,-118.40259099999999,4901.0,36.0,64135.0,23463.0,830.0,16.935319322587226,1.3262599469496021
121020,Sun Valley,34.2110805,-118.402468,3617.0,32.0,50685.0,24826.0,563.0,15.565385678739286,4.478849875587503
121101,Sun Valley,34.225737,-118.3655,2900.0,34.1,50833.0,22216.0,533.0,18.379310344827587,4.448275862068965
121102,Sun Valley,34.2403885,-118.3845615,2724.0,42.3,46628.0,22621.0,432.0,15.859030837004406,1.064610866372981
121210,Pacoima,34.2400435,-118.404715,3066.0,39.0,62109.0,20244.0,294.0,9.58904109589041,3.0006523157208087
121221,Sun Valley,34.227323,-118.396127,2402.0,35.3,60278.0,18265.0,267.0,11.115736885928394,3.5803497085761866
121222,Sun Valley,34.2330185,-118.39190900000001,5378.0,29.4,48883.0,15592.0,1487.0,27.649683897359612,3.4213462253625884
121600,Sun Valley,34.211448,-118.409348,2542.0,45.1,78750.0,33899.0,198.0,7.789142407553108,2.1243115656963023
121801,Sun Valley,34.21209,-118.39214950000002,2999.0,36.3,34628.0,17078.0,627.0,20.90696898966322,4.434811603867956
121802,Sun Valley,34.219592,-118.39214,3249.0,36.2,64293.0,17727.0,654.0,20.12927054478301,2.708525700215451
121900,Sun Valley,34.2176405,-118.3816355,3657.0,35.1,52708.0,20688.0,760.0,20.782061799289036,1.9961717254580258
122000,Sun Valley,34.217158500000004,-118.41837949999999,6287.0,38.6,72715.0,26227.0,541.0,8.605058056306664,4.246858597105137
122120,Sun Valley,34.21116,-118.371144,4616.0,31.7,54722.0,17973.0,941.0,20.385615251299825,3.834488734835355
122121,Sun Valley,34.2138845,-118.3714175,2593.0,37.2,49318.0,17466.0,324.0,12.49517932896259,2.506748939452372
122122,Sun Valley,34.220949,-118.3717735,2652.0,30.3,40156.0,13275.0,513.0,19.34389140271493,2.450980392156863
122200,Sun Valley,34.214391,-118.3596165,3739.0,34.8,58818.0,18460.0,598.0,15.993581171436213,2.968708210751538
122410,Sun Valley,34.204063,-118.3921485,3588.0,31.2,31397.0,15416.0,1070.0,29.821627647714603,4.793756967670011
122420,Sun Valley,34.203194,-118.3834125,4381.0,34.5,42000.0,21489.0,600.0,13.695503309746632,3.5608308605341246
123010,Sun Valley,34.202326,-118.374682,3959.0,30.6,32768.0,14352.0,1226.0,30.967416014144987,2.0459712048497094
123020,Sun Valley,34.2048255,-118.366247,3343.0,34.1,51042.0,19841.0,688.0,20.580317080466646,3.3203709243194734
123103,North Hollywood,34.1906295,-118.365029,3883.0,34.4,45000.0,26706.0,828.0,21.323718774143703,2.626834921452485
123104,North Hollywood,34.183057,-118.364585,4537.0,36.9,43012.0,22632.0,869.0,19.153625743883623,3.0636984791712587
123203,North Hollywood,34.195833,-118.392147,3880.0,29.1,39454.0,15263.0,1027.0,26.469072164948454,3.685567010309278
123204,North Hollywood,34.193936,-118.39433000000001,3004.0,32.8,39970.0,18407.0,829.0,27.596537949400798,4.960053262316911
123205,North Hollywood,34.194979,-118.38341299999999,2615.0,32.9,46295.0,19278.0,518.0,19.808795411089868,1.338432122370937
123206,North Hollywood,34.1941185,-118.3746795,2638.0,36.3,34458.0,19793.0,691.0,26.194086429112964,3.10841546626232
123301,North Hollywood,34.199391999999996,-118.401141,4356.0,35.2,60144.0,28152.0,703.0,16.1386593204775,4.72910927456382
123303,Valley Glen,34.1975515,-118.411425,2987.0,36.6,40700.0,19624.0,690.0,23.100100435219282,5.89219953130231
123304,Valley Glen,34.19712,-118.40563049999999,4348.0,37.4,37935.0,21018.0,1304.0,29.99080036798528,4.714811407543698
123410,Valley Glen,34.197565000000004,-118.4224435,4249.0,36.3,52500.0,21763.0,1063.0,25.017651212049895,3.459637561779242
123420,Valley Glen,34.1939335,-118.418128,4359.0,35.3,43290.0,20256.0,856.0,19.637531543932095,2.9593943565037852
123510,Valley Glen,34.195752,-118.4268885,4913.0,38.7,47292.0,21977.0,1010.0,20.55770405047832,4.213311622226746
123520,Valley Glen,34.190302,-118.4244185,2888.0,33.1,53098.0,23355.0,450.0,15.581717451523545,5.54016620498615
123601,Valley Glen,34.177484,-118.41783400000001,4741.0,39.8,54283.0,31137.0,728.0,15.355410251001897,4.471630457709344
123602,Valley Glen,34.1794765,-118.42688000000001,3664.0,40.7,55641.0,30803.0,518.0,14.137554585152838,3.002183406113537
123700,Valley Glen,34.184859,-118.409517,4338.0,41.0,66726.0,28842.0,464.0,10.69617335177501,2.3974181650530197
123800,Valley Glen,34.181224,-118.400846,6150.0,39.0,63333.0,35337.0,1097.0,17.83739837398374,2.292682926829268
123901,North Hollywood,34.184858500000004,-118.394806,4374.0,36.3,50132.0,24496.0,845.0,19.31870141746685,3.86374028349337
123902,North Hollywood,34.176766,-118.39213649999999,2499.0,41.4,65977.0,35610.0,315.0,12.605042016806722,5.322128851540616
124000,Valley Village,34.162959,-118.40481650000001,5131.0,39.6,84201.0,46493.0,345.0,6.723835509647242,5.496004677450789
124102,North Hollywood,34.175783,-118.383398,3542.0,32.6,46723.0,26616.0,745.0,21.03331451157538,0.9599096555618295
124103,North Hollywood,34.1884915,-118.3834125,1983.0,32.8,41702.0,19026.0,205.0,10.337871911245587,2.924861321230459
124104,North Hollywood,34.1848615,-118.38340900000001,2444.0,32.1,39083.0,21795.0,392.0,16.0392798690671,4.705400981996727
124105,North Hollywood,34.181228999999995,-118.38340500000001,2462.0,31.9,44177.0,23046.0,414.0,16.815597075548336,3.736799350121852
124201,North Hollywood,34.1848665,-118.374674,3435.0,40.4,52917.0,24142.0,565.0,16.448326055312954,6.724890829694323
124203,North Hollywood,34.177602,-118.37466450000001,2537.0,35.7,48750.0,23169.0,463.0,18.24990145841545,2.798581001182499
124204,North Hollywood,34.173973499999995,-118.3746565,2152.0,40.5,48041.0,25712.0,512.0,23.79182156133829,7.760223048327138
124300,North Hollywood,34.175793,-118.36403,3026.0,35.7,42643.0,23633.0,424.0,14.011896893588895,2.4124256444150696
124400,Valley Glen,34.1738495,-118.40970700000001,4690.0,35.8,75670.0,37477.0,595.0,12.686567164179104,4.243070362473348
124500,Valley Glen,34.1741095,-118.42469550000001,3057.0,37.2,91667.0,51800.0,344.0,11.252862283284266,0.9159306509649984
124600,Sherman Oaks,34.161935,-118.4268715,3031.0,43.5,71750.0,43113.0,313.0,10.326624876278457,3.5301880567469484
124902,Valley Village,34.170221999999995,-118.40087350000002,2654.0,38.3,34572.0,27692.0,542.0,20.422004521477017,5.614167294649586
124903,Valley Village,34.1666115,-118.40087150000001,3587.0,38.2,56223.0,33501.0,515.0,14.357401728463897,9.618065235572901
125100,Valley Village,34.1648815,-118.39211999999999,6044.0,36.1,66134.0,44384.0,752.0,12.442091330244871,7.097948378557247
125200,Valley Village,34.164891499999996,-118.38336899999999,3623.0,38.7,64219.0,40018.0,599.0,16.533259729505936,6.789953077560033
125310,North Hollywood,34.1685345,-118.36686350000001,4761.0,34.7,53022.0,35982.0,967.0,20.31085906322201,4.095778197857593
125320,North Hollywood,34.1667075,-118.3702555,5379.0,32.4,34681.0,28552.0,1463.0,27.198364008179958,3.755344859639338
125401,North Hollywood,34.1612765,-118.37460300000001,4729.0,32.4,59824.0,38174.0,986.0,20.850074011418904,3.7640093042926623
125402,North Hollywood,34.1568065,-118.3734175,4676.0,35.0,66546.0,42888.0,560.0,11.976047904191617,5.453378956372968
125501,North Hollywood,34.1621865,-118.365879,3127.0,33.8,47227.0,38335.0,417.0,13.335465302206588,4.029421170450911
125502,Toluca Lake,34.1564755,-118.3658595,3457.0,37.1,65919.0,43869.0,483.0,13.971651721145502,8.186288689615273
125600,Toluca Lake,34.158891499999996,-118.355607,2795.0,43.5,81357.0,64610.0,330.0,11.806797853309481,4.43649373881932
127102,Van Nuys,34.206446,-118.44437749999999,5663.0,32.5,43579.0,21234.0,924.0,16.31644004944376,7.716757902171993
127103,Van Nuys,34.2046925,-118.42898000000001,3187.0,31.6,42477.0,21415.0,725.0,22.748666457483527,3.263256981487292
127104,Van Nuys,34.2056005,-118.4356785,3588.0,34.4,39931.0,26109.0,629.0,17.53065774804905,4.793756967670011
127210,Van Nuys,34.2080785,-118.45743999999999,5714.0,33.2,51658.0,20650.0,1123.0,19.653482674133706,6.650332516625832
127220,Van Nuys,34.2047635,-118.4531115,5005.0,36.6,40665.0,21498.0,957.0,19.12087912087912,6.373626373626373
127300,Van Nuys,34.2087545,-118.46975149999999,3731.0,37.9,53476.0,30184.0,565.0,15.14339319217368,3.028678638434736
127400,Van Nuys,34.211219,-118.47947849999998,6673.0,32.2,48193.0,18418.0,1238.0,18.552375243518657,3.821369698786153
127520,Van Nuys,34.2182555,-118.469623,4544.0,31.6,29842.0,13456.0,1562.0,34.375,5.149647887323944
