Census Tract,Neighborhood,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployment Rate
208620,Westlake,34.069656,-118.27802949999999,4319.0,36.3,39865.0,22420.0,992.0,22.97,6.46
208710,Westlake,34.065666,-118.282003,4622.0,41.7,59429.0,29857.0,513.0,11.1,3.42
208720,Westlake,34.062837,-118.28112250000001,4338.0,33.2,26463.0,14316.0,1880.0,43.34,5.16
208801,Westlake,34.060221500000004,-118.27659299999999,2942.0,37.2,32567.0,17420.0,907.0,30.83,1.63
208802,Westlake,34.061881,-118.27855349999999,3533.0,34.2,32784.0,18449.0,826.0,23.38,5.69
208902,Westlake,34.0564435,-118.2723635,2823.0,30.5,34911.0,14117.0,959.0,33.97,4.25
208903,Westlake,34.0594445,-118.273509,4212.0,30.7,28299.0,12554.0,1771.0,42.05,4.34
208904,Westlake,34.059591999999995,-118.270177,4114.0,33.9,26588.0,12122.0,1710.0,41.57,3.74
209102,Westlake,34.055659999999996,-118.2674565,5734.0,29.9,26559.0,19120.0,2634.0,45.94,3.1
209103,Westlake,34.057084499999995,-118.2639395,3708.0,29.8,26026.0,9878.0,2065.0,55.69,3.72
209104,Westlake,34.058994,-118.2663115,2630.0,30.5,24455.0,14003.0,1085.0,41.25,4.56
209200,Westlake,34.054276,-118.26086000000001,4356.0,30.4,46393.0,34778.0,1110.0,25.48,2.2
209300,Westlake,34.0508765,-118.2678705,4684.0,29.5,27972.0,17456.0,2020.0,43.13,3.65
209401,Westlake,34.056834499999994,-118.2810775,4428.0,32.9,24854.0,12189.0,1887.0,42.62,4.18
209402,Westlake,34.054663500000004,-118.2772135,3945.0,29.7,31037.0,11968.0,1885.0,47.78,5.75
209403,Westlake,34.053132500000004,-118.273845,3844.0,36.5,22922.0,14068.0,1498.0,38.97,5.23
209510,Westlake,34.0530605,-118.28150900000001,3004.0,32.1,27740.0,14145.0,1181.0,39.31,4.16
209520,Pico-Union,34.050539,-118.27695449999999,2821.0,29.8,30760.0,14296.0,945.0,33.5,5.18
209810,Pico-Union,34.049228,-118.2819155,2668.0,37.6,27399.0,15854.0,776.0,29.09,6.33
209820,Pico-Union,34.047197,-118.27821499999999,3262.0,29.3,26392.0,11218.0,1418.0,43.47,6.22
210010,Pico-Union,34.0467975,-118.27170749999999,3712.0,35.4,28359.0,13758.0,1135.0,30.58,2.48
211000,Hancock Park,34.0683115,-118.33263249999999,5055.0,38.2,133485.0,90200.0,304.0,6.01,2.89
211120,Westlake,34.065202500000005,-118.286978,5738.0,36.8,46231.0,22853.0,1271.0,22.15,6.38
211121,Westlake,34.072622499999994,-118.28492649999998,2186.0,32.8,53750.0,26381.0,278.0,12.72,2.47
211122,Koreatown,34.072652500000004,-118.28923300000001,3224.0,32.3,47278.0,22794.0,1112.0,34.49,0.87
211201,Koreatown,34.074518,-118.298475,2547.0,30.6,42383.0,19532.0,489.0,19.2,2.75
211202,Koreatown,34.074526,-118.2941155,2450.0,34.0,40378.0,19546.0,524.0,21.39,2.16
211310,Koreatown,34.0708895,-118.29846200000001,3946.0,32.4,40605.0,14931.0,870.0,22.05,1.67
211320,Koreatown,34.0708825,-118.29415800000001,3195.0,31.9,30370.0,17508.0,1033.0,32.33,3.41
211410,Koreatown,34.0726125,-118.30731499999999,2805.0,40.5,39605.0,23512.0,547.0,19.5,4.53
211420,Koreatown,34.072635999999996,-118.30293700000001,3452.0,35.7,43472.0,27377.0,673.0,19.5,1.77
211500,Windsor Square,34.0725965,-118.316,4049.0,44.0,58309.0,64046.0,406.0,10.03,2.42
211701,Windsor Square,34.0653255,-118.3184645,2744.0,39.4,61897.0,65231.0,313.0,11.41,3.68
211703,Koreatown,34.067143,-118.31158899999998,4490.0,37.4,50498.0,26207.0,533.0,11.87,2.23
211704,Koreatown,34.0635115,-118.3116385,2943.0,37.4,37172.0,28603.0,539.0,18.31,5.64
211802,Koreatown,34.0635375,-118.30472900000001,4463.0,37.9,40625.0,28826.0,857.0,19.2,1.19
211803,Koreatown,34.0671885,-118.3022325,3403.0,33.8,50115.0,26948.0,615.0,18.07,2.17
211804,Koreatown,34.0671615,-118.3066105,3212.0,43.9,39469.0,22860.0,679.0,21.14,3.24
211910,Koreatown,34.067207,-118.2985,4403.0,30.6,45114.0,21069.0,815.0,18.51,5.45
211921,Koreatown,34.067232000000004,-118.292902,2519.0,34.3,33407.0,17180.0,549.0,21.79,1.27
211922,Koreatown,34.067223,-118.29539799999999,3522.0,32.4,47778.0,22621.0,502.0,14.25,2.75
212101,Koreatown,34.0635935,-118.29413999999998,3165.0,33.9,52652.0,30760.0,609.0,19.24,3.73
212102,Koreatown,34.0635735,-118.298496,2301.0,34.6,27333.0,23892.0,423.0,18.38,1.61
212202,Westlake,34.056368,-118.2879195,3484.0,32.1,36236.0,17819.0,826.0,23.71,7.38
212203,Koreatown,34.0597625,-118.29035900000001,2978.0,36.8,22938.0,17993.0,1491.0,50.07,3.9
212204,Westlake,34.0597755,-118.2861875,3383.0,34.0,28708.0,14726.0,1314.0,38.84,3.04
212303,Koreatown,34.059763000000004,-118.2935145,3966.0,30.6,34400.0,19128.0,1294.0,32.63,4.82
212304,Koreatown,34.0597395,-118.2982,1817.0,30.0,29479.0,15340.0,624.0,34.34,4.9
212305,Koreatown,34.056107,-118.298204,3126.0,31.9,36250.0,16526.0,897.0,28.69,6.37
212306,Koreatown,34.0561295,-118.29407350000001,3366.0,38.3,41162.0,19836.0,656.0,19.49,4.28
212410,Koreatown,34.059709999999995,-118.30198700000001,4378.0,34.1,43278.0,24306.0,661.0,15.1,5.0
212420,Koreatown,34.056087,-118.301978,3539.0,32.4,35031.0,18230.0,1032.0,29.16,3.62
212501,Koreatown,34.0560675,-118.30536399999998,1912.0,33.9,38538.0,28395.0,369.0,19.3,4.29
212502,Koreatown,34.0580795,-118.306623,2589.0,35.1,46910.0,30140.0,524.0,20.24,2.39
212610,Koreatown,34.0598685,-118.314272,3896.0,42.0,39920.0,31833.0,810.0,20.79,3.9
212620,Koreatown,34.056258500000006,-118.313612,4230.0,37.5,39375.0,20010.0,1166.0,27.57,2.96
212701,Koreatown,34.054677500000004,-118.3194445,2389.0,41.8,43750.0,27000.0,544.0,22.77,3.77
212702,Mid-Wilshire,34.0575235,-118.32580349999999,3684.0,45.3,72273.0,49687.0,519.0,14.09,3.34
212800,Mid-Wilshire,34.0523625,-118.33041100000001,3778.0,38.7,48125.0,32160.0,753.0,19.93,2.49
212900,Arlington Heights,34.0501175,-118.32148500000001,4340.0,35.4,43266.0,22934.0,953.0,21.96,3.43
213100,Arlington Heights,34.0508045,-118.3133105,3000.0,39.1,41719.0,24354.0,624.0,20.8,3.8
213201,Harvard Heights,34.052656,-118.30447350000001,4330.0,36.1,30335.0,14357.0,1456.0,33.63,3.44
213202,Harvard Heights,34.0490315,-118.30450649999999,3734.0,34.5,37656.0,17901.0,1029.0,27.56,5.36
213310,Pico-Union,34.050867499999995,-118.29803000000001,3492.0,36.2,50337.0,21103.0,676.0,19.36,4.44
213320,Pico-Union,34.0508855,-118.29372749999999,2474.0,39.4,26971.0,17923.0,468.0,18.92,2.18
213401,Westlake,34.053715999999994,-118.287906,5285.0,31.8,31536.0,13608.0,1216.0,23.01,4.67
213402,Pico-Union,34.0498995,-118.28787,4933.0,31.9,40578.0,17209.0,1366.0,27.69,4.84
214000,Fairfax,34.074580499999996,-118.34862050000001,3971.0,36.9,107750.0,60755.0,147.0,3.7,4.13
214100,Hancock Park,34.074602,-118.339096,3921.0,41.2,101727.0,65993.0,277.0,7.06,2.04
214400,Fairfax,34.078165999999996,-118.3573315,2991.0,33.6,81081.0,66292.0,322.0,10.77,5.02
214501,Mid-Wilshire,34.070503,-118.35731200000001,2806.0,35.8,94076.0,61839.0,289.0,10.3,3.42
214502,Mid-Wilshire,34.0677735,-118.35135,5375.0,30.2,64464.0,48978.0,718.0,13.36,4.06
214503,Mid-Wilshire,34.0673015,-118.35361950000001,3413.0,37.9,74712.0,47142.0,383.0,11.22,2.08
214600,Beverly Grove,34.072579499999996,-118.36591299999999,2520.0,38.6,96875.0,78222.0,169.0,6.71,2.58
214700,Beverly Grove,34.0665205,-118.36638300000001,2541.0,44.6,105522.0,80735.0,176.0,6.93,5.19
214800,Beverly Grove,34.070088,-118.37329650000001,2966.0,35.1,106104.0,69017.0,177.0,5.97,4.62
214901,Beverly Grove,34.0742895,-118.38721899999999,3418.0,41.5,72819.0,62193.0,514.0,15.04,2.05
214902,Beverly Grove,34.073012,-118.37976200000001,2772.0,34.2,80033.0,65351.0,259.0,9.34,3.93
215101,Mid-Wilshire,34.063565000000004,-118.35425049999999,2851.0,31.8,64269.0,54415.0,324.0,11.36,1.54
215102,Mid-Wilshire,34.0648495,-118.34562050000001,3025.0,34.3,65000.0,51215.0,290.0,9.59,4.07
216100,Mid-Wilshire,34.056859499999995,-118.3378575,2261.0,44.5,100781.0,67102.0,189.0,8.36,3.54
216200,Mid-Wilshire,34.05688,-118.3480075,5494.0,39.9,95707.0,67319.0,702.0,12.78,2.09
216300,Carthay,34.059083,-118.36380700000001,4952.0,34.6,91328.0,72524.0,152.0,3.07,3.55
216401,Pico-Robertson,34.0563915,-118.3799175,3920.0,34.8,50208.0,42057.0,676.0,17.24,3.19
216402,Pico-Robertson,34.06116,-118.3804405,2757.0,40.7,69063.0,53893.0,475.0,17.23,0.65
216700,Mid-City,34.048208,-118.371729,3882.0,35.8,69750.0,43790.0,617.0,15.89,5.05
216800,Carthay,34.055507,-118.369996,3191.0,38.9,86895.0,60740.0,282.0,8.84,4.98
216900,Mid-City,34.0504795,-118.36321000000001,5100.0,44.4,69968.0,57651.0,340.0,6.67,5.2
217001,Pico-Robertson,34.0519395,-118.38732749999998,2922.0,31.3,93083.0,44813.0,424.0,14.51,1.75
217002,Pico-Robertson,34.049649,-118.381096,4709.0,35.2,76794.0,46183.0,630.0,13.38,1.32
217100,Mid-Wilshire,34.049341999999996,-118.354404,6326.0,38.3,64298.0,37678.0,553.0,8.74,2.75
217200,Mid-Wilshire,34.049375,-118.3418365,3993.0,37.0,64222.0,39375.0,559.0,14.0,2.5
218110,Arlington Heights,34.044154,-118.3286425,3296.0,35.4,43073.0,25056.0,841.0,25.52,3.16
218120,Arlington Heights,34.0436875,-118.320626,4652.0,35.5,37690.0,16870.0,1060.0,22.79,1.12
218210,Mid-City,34.043303,-118.3422655,3949.0,33.3,34485.0,15599.0,1189.0,30.11,3.17
218220,Mid-City,34.043498,-118.334779,3929.0,36.2,47700.0,34898.0,600.0,15.27,2.65
218300,Mid-City,34.041276,-118.35492250000001,5354.0,36.2,50994.0,26201.0,869.0,16.23,3.59
218400,Mid-City,34.037613,-118.3607045,4978.0,31.4,58449.0,19385.0,968.0,19.45,1.79
218500,Mid-City,34.0375635,-118.3505565,2557.0,40.3,42844.0,23763.0,546.0,21.35,2.74
218600,Mid-City,34.037184,-118.34270649999999,3009.0,38.2,56167.0,25340.0,517.0,17.18,3.02
218701,Mid-City,34.0372715,-118.33336200000001,2448.0,40.4,55264.0,28422.0,468.0,19.12,6.17
218702,West Adams,34.032760499999995,-118.335031,2120.0,38.1,35924.0,20434.0,427.0,20.14,4.91
218800,Arlington Heights,34.037556,-118.323034,2852.0,35.5,50921.0,23192.0,377.0,13.22,2.21
218900,Jefferson Park,34.0331165,-118.3238185,6033.0,32.5,37500.0,19443.0,1390.0,23.04,2.85
219010,Jefferson Park,34.027596,-118.322938,3003.0,36.6,55962.0,21087.0,680.0,22.64,2.96
219020,Jefferson Park,34.021941,-118.3229865,4940.0,35.1,55705.0,20369.0,918.0,18.58,5.51
219300,Jefferson Park,34.026962,-118.33166750000001,4163.0,32.9,35432.0,20337.0,1226.0,29.45,3.63
219500,Baldwin Hills/Crenshaw,34.0211635,-118.3405655,1777.0,45.6,63359.0,37048.0,141.0,7.93,5.91
219700,West Adams,34.028076,-118.347852,4563.0,35.4,50676.0,19613.0,545.0,11.94,2.59
219800,West Adams,34.029838500000004,-118.354579,2810.0,34.9,37933.0,18957.0,763.0,27.15,3.2
219901,West Adams,34.0297025,-118.36045349999999,4165.0,32.4,31577.0,17334.0,1311.0,31.48,4.08
219902,West Adams,34.0305455,-118.36963,3799.0,33.3,47875.0,23217.0,1305.0,34.35,2.71
220000,West Adams,34.0276275,-118.34056650000001,5289.0,37.5,45476.0,27631.0,1033.0,19.53,1.34
220100,Baldwin Hills/Crenshaw,34.0241755,-118.3664325,2901.0,44.1,53727.0,39984.0,668.0,23.03,1.65
221110,Pico-Union,34.0455315,-118.2878625,3837.0,33.5,30779.0,11914.0,1661.0,43.29,4.82
221120,Pico-Union,34.042054,-118.2878455,3145.0,30.5,36150.0,14198.0,927.0,29.48,4.45
221210,Harvard Heights,34.04359,-118.30262649999999,3230.0,35.4,44265.0,17874.0,717.0,22.2,2.79
221220,Pico-Union,34.043614500000004,-118.29614550000001,3659.0,33.0,43000.0,16774.0,753.0,20.58,4.26
221302,Harvard Heights,34.0417465,-118.31148950000001,5028.0,33.1,41385.0,20111.0,627.0,12.47,3.32
221303,Harvard Heights,34.0453825,-118.308407,2844.0,34.5,35417.0,14465.0,1072.0,37.69,4.47
221304,Arlington Heights,34.045369,-118.314651,3548.0,35.1,35149.0,16182.0,915.0,25.79,4.4
221401,Jefferson Park,34.0339245,-118.3133125,3618.0,37.2,24290.0,19286.0,1014.0,28.03,2.49
221402,Harvard Heights,34.038278999999996,-118.308985,2740.0,36.1,32841.0,17676.0,544.0,19.85,5.91
221500,Adams-Normandie,34.034856,-118.3046185,4194.0,32.8,31774.0,15756.0,1274.0,30.38,7.99
221601,Adams-Normandie,34.034833,-118.29590549999999,3130.0,36.0,38558.0,20540.0,717.0,22.91,6.01
221602,Pico-Union,34.038415,-118.292179,2919.0,30.7,27740.0,13661.0,942.0,32.27,4.52
221710,University Park,34.034366,-118.28775700000001,2691.0,33.9,36563.0,17842.0,797.0,29.62,3.46
221810,Adams-Normandie,34.0305765,-118.292359,2811.0,23.4,20685.0,12568.0,1525.0,54.25,8.11
221820,University Park,34.0305755,-118.28638600000001,2316.0,24.5,13770.0,60543.0,1209.0,52.2,9.24
221900,University Park,34.0260705,-118.28975700000001,3802.0,21.1,12319.0,11011.0,1597.0,42.0,6.08
222001,Jefferson Park,34.0282015,-118.3132745,3357.0,36.2,68125.0,24187.0,475.0,14.15,3.99
222002,Exposition Park,34.021899499999996,-118.3135615,5066.0,32.5,46856.0,16413.0,1334.0,26.33,4.11
222100,Adams-Normandie,34.027317,-118.3024105,4226.0,30.9,46429.0,19861.0,1032.0,24.42,5.58
222200,Adams-Normandie,34.0309165,-118.302424,3876.0,35.1,36852.0,20952.0,1199.0,30.93,4.93
222500,Exposition Park,34.021865000000005,-118.3045305,5444.0,30.6,42487.0,17165.0,1435.0,26.36,3.2
222600,Exposition Park,34.0218365,-118.2958795,5456.0,26.9,26277.0,13658.0,2033.0,37.26,6.71
222700,University Park,34.020537,-118.28476450000001,4199.0,19.2,8264.0,7351.0,322.0,7.67,9.12
224010,Downtown,34.036945,-118.2655625,2672.0,31.5,22054.0,23633.0,1180.0,44.16,3.44
224020,Historic South-Central,34.030734,-118.26724499999999,2476.0,30.9,26493.0,14828.0,1141.0,46.08,1.78
224200,Pico-Union,34.041032,-118.277298,2613.0,29.9,30579.0,12894.0,781.0,29.89,3.75
224310,Pico-Union,34.043569,-118.28203149999999,2449.0,28.9,31094.0,10584.0,1042.0,42.55,2.57
224320,Pico-Union,34.041517,-118.2804885,3087.0,30.1,30273.0,13316.0,953.0,30.87,5.02
224410,University Park,34.0343195,-118.27895649999999,3167.0,28.0,26742.0,15187.0,1111.0,35.08,2.4
224420,University Park,34.0318675,-118.2778715,2676.0,27.9,23854.0,13400.0,1004.0,37.52,5.64
224600,Historic South-Central,34.0223275,-118.2717135,3323.0,29.6,40600.0,12506.0,1109.0,33.37,3.82
224700,University Park,34.0263755,-118.279223,6456.0,21.0,10802.0,7624.0,2276.0,35.25,8.32
226001,Historic South-Central,34.0245655,-118.251001,2531.0,26.8,40978.0,11831.0,1061.0,41.92,3.87
226002,Downtown,34.033429,-118.24930400000001,1754.0,34.6,27632.0,31589.0,608.0,34.66,6.96
226410,Historic South-Central,34.0242035,-118.2622875,3501.0,32.6,36622.0,11337.0,1183.0,33.79,3.37
226420,Historic South-Central,34.021775,-118.2569205,5345.0,30.9,31615.0,11844.0,1776.0,33.23,4.08
226700,Historic South-Central,34.017615,-118.2623795,7640.0,27.5,38353.0,12291.0,2456.0,32.15,4.06
227010,Central-Alameda,34.018875,-118.247064,5552.0,29.4,42269.0,10560.0,1479.0,26.64,4.25
227020,Central-Alameda,34.016141499999996,-118.2516245,3647.0,30.3,45129.0,12589.0,912.0,25.01,5.37
228100,Central-Alameda,34.010118,-118.244922,5476.0,27.7,46278.0,11413.0,964.0,17.6,2.85
228210,Central-Alameda,34.010168,-118.2525945,4160.0,30.6,34386.0,11608.0,1354.0,32.55,5.29
228220,Central-Alameda,34.006583500000005,-118.2519225,4312.0,27.2,39628.0,11390.0,1460.0,33.86,3.73
228310,Historic South-Central,34.011872,-118.262852,4518.0,28.4,42183.0,14150.0,968.0,21.43,3.17
228320,Historic South-Central,34.007893,-118.263681,3081.0,27.5,30714.0,11944.0,1019.0,33.07,3.7
228410,Historic South-Central,34.014163,-118.2690345,3469.0,30.8,41375.0,12719.0,1191.0,34.33,4.32
228420,Historic South-Central,34.007490000000004,-118.270975,3160.0,27.3,35027.0,11972.0,1263.0,39.97,4.68
228500,South Park,34.003629,-118.26959850000001,5109.0,29.4,33259.0,13592.0,1802.0,35.27,3.09
228600,South Park,34.003674,-118.260853,5125.0,27.1,42308.0,12243.0,1993.0,38.89,4.9
228710,Central-Alameda,33.9993805,-118.2542925,3944.0,28.5,30737.0,10795.0,1747.0,44.3,3.35
228720,Central-Alameda,33.9993695,-118.2499415,4835.0,26.8,36587.0,11679.0,1398.0,28.91,4.28
228800,Central-Alameda,33.999103999999996,-118.24308549999999,5901.0,26.5,38969.0,11745.0,2138.0,36.23,2.64
228900,Central-Alameda,33.992114,-118.24283799999999,2650.0,26.0,19087.0,9062.0,1119.0,42.23,4.75
229100,Central-Alameda,33.992164,-118.25209850000002,5232.0,27.1,44869.0,11780.0,1584.0,30.28,2.6
229200,South Park,33.99828,-118.26083500000001,4648.0,31.9,37321.0,14699.0,1069.0,23.0,2.13
229300,South Park,33.998151,-118.269586,5753.0,26.3,31720.0,11202.0,2184.0,37.96,3.62
229410,South Park,33.9922445,-118.26956650000001,3571.0,27.2,30227.0,11165.0,1704.0,47.72,2.66
229420,South Park,33.9925325,-118.26082050000001,4942.0,25.3,36875.0,10841.0,1819.0,36.81,2.23
231100,Historic South-Central,34.016069,-118.2760825,3339.0,35.6,29226.0,11254.0,1836.0,54.99,5.57
231210,Exposition Park,34.014521,-118.29800949999999,3516.0,31.2,27608.0,11905.0,1255.0,35.69,5.55
231220,Exposition Park,34.014515,-118.28931999999999,4671.0,28.5,28113.0,12382.0,1313.0,28.11,4.77
231300,Exposition Park,34.0145435,-118.30453899999999,5444.0,36.1,46767.0,20570.0,1339.0,24.6,3.05
231400,Exposition Park,34.014552,-118.31299399999999,4656.0,34.8,38420.0,19454.0,1010.0,21.69,3.57
231500,Vermont Square,34.0072765,-118.310826,5095.0,34.8,46472.0,24764.0,949.0,18.63,1.84
231600,Vermont Square,34.00727,-118.2980435,7278.0,33.2,41416.0,16716.0,1751.0,24.06,4.25
231710,Vermont Square,34.007373,-118.2893345,3955.0,28.9,31099.0,10984.0,1641.0,41.49,5.49
231720,Vermont Square,34.007428999999995,-118.2840635,4937.0,31.6,34436.0,16017.0,1365.0,27.65,5.19
231800,Historic South-Central,34.0074525,-118.27748000000001,5080.0,29.5,33602.0,12525.0,2131.0,41.95,3.64
231900,South Park,33.9996995,-118.27746599999999,5576.0,27.1,29982.0,11452.0,2555.0,45.82,2.69
232110,Vermont Square,33.9994895,-118.28932250000001,2890.0,31.1,32266.0,12930.0,798.0,27.61,4.78
232120,Vermont Square,33.9997375,-118.28378000000001,5987.0,28.4,36858.0,11685.0,1562.0,26.09,4.28
232200,Vermont Square,34.001653499999996,-118.2980375,3255.0,37.4,34273.0,15575.0,1045.0,32.1,4.58
232300,Vermont Square,33.997577500000006,-118.29803000000001,5616.0,27.9,46654.0,15557.0,1659.0,29.54,4.61
232400,Vermont Square,33.999376,-118.31083400000001,7322.0,35.3,45132.0,18448.0,1383.0,18.89,2.54
232500,Chesterfield Square,33.992088,-118.31078149999999,4700.0,35.4,41991.0,17282.0,1194.0,25.4,4.57
232600,Vermont-Slauson,33.9920885,-118.29802099999999,6339.0,32.3,35645.0,17243.0,2106.0,33.22,3.11
232700,Vermont-Slauson,33.992427,-118.285947,6588.0,30.3,37067.0,13381.0,2272.0,34.49,3.31
232800,South Park,33.9924525,-118.2771805,4086.0,26.4,33413.0,12019.0,1327.0,32.48,3.45
234000,Leimert Park,34.011672,-118.32229199999999,5156.0,42.2,56708.0,29836.0,892.0,17.3,2.77
234200,Leimert Park,34.016776,-118.33108700000001,2361.0,48.7,64476.0,46770.0,174.0,7.37,4.87
234300,Leimert Park,34.007159,-118.3293635,3940.0,48.9,43904.0,34659.0,593.0,15.05,6.24
234501,Hyde Park,33.997504,-118.32464350000001,2744.0,39.0,43750.0,25727.0,418.0,15.23,5.14
234502,Hyde Park,34.001849,-118.32479,2945.0,38.3,24614.0,22170.0,732.0,24.86,6.38
234600,Hyde Park,33.992658500000005,-118.327201,4622.0,39.7,53542.0,27993.0,1180.0,25.53,5.02
234700,Hyde Park,33.987231,-118.327693,3482.0,40.1,38776.0,22172.0,877.0,25.19,2.7
234800,Hyde Park,33.9818325,-118.3220865,3476.0,37.0,57646.0,24707.0,497.0,14.3,4.46
234901,Hyde Park,33.981784000000005,-118.328655,2967.0,28.6,16856.0,11662.0,1595.0,53.76,4.15
234902,Hyde Park,33.981753000000005,-118.33469450000001,3924.0,36.1,23321.0,15184.0,1028.0,26.2,4.13
235100,Hyde Park,33.9855355,-118.348147,4487.0,44.9,80398.0,36628.0,400.0,8.91,7.15
235201,Hyde Park,33.974498499999996,-118.32212700000001,2676.0,40.9,40000.0,22837.0,614.0,22.94,4.56
235202,Hyde Park,33.972711,-118.3308415,4529.0,41.7,31403.0,27355.0,1076.0,23.76,4.59
236000,Ladera Heights,34.009386,-118.367527,4373.0,49.3,73125.0,51118.0,328.0,7.5,3.7
236100,Baldwin Hills/Crenshaw,34.0120535,-118.3418225,5808.0,35.6,22463.0,20491.0,1727.0,29.73,6.58
236202,Baldwin Hills/Crenshaw,34.016710499999995,-118.352691,5782.0,34.9,29436.0,16067.0,1881.0,32.53,7.71
236203,Baldwin Hills/Crenshaw,34.0176365,-118.34731599999999,3181.0,36.4,26681.0,17196.0,1019.0,32.03,4.5
236204,Baldwin Hills/Crenshaw,34.014877,-118.349074,2966.0,33.5,24828.0,20087.0,1195.0,40.29,4.86
236400,Baldwin Hills/Crenshaw,34.0049835,-118.349179,4462.0,44.6,64636.0,43843.0,404.0,9.05,3.83
237101,Vermont-Slauson,33.985515500000005,-118.29143899999998,4131.0,28.2,30938.0,12803.0,1341.0,32.46,3.0
237102,Vermont-Slauson,33.9856665,-118.28374099999999,3357.0,32.2,35123.0,13043.0,1036.0,30.86,0.98
237201,Vermont-Slauson,33.985727000000004,-118.29911799999999,3582.0,32.2,45147.0,17388.0,699.0,19.51,5.0
237202,Chesterfield Square,33.985482,-118.31003500000001,4593.0,33.6,35733.0,16011.0,995.0,21.66,6.49
237300,Chesterfield Square,33.978464,-118.3111655,5387.0,39.7,34784.0,20979.0,1081.0,20.07,3.94
237401,Vermont-Slauson,33.978465500000006,-118.2947775,4086.0,32.9,38625.0,13223.0,1432.0,35.05,4.01
237402,Harvard Park,33.978462,-118.3013325,3234.0,38.2,39306.0,22765.0,608.0,18.8,2.41
237500,Vermont-Slauson,33.978414,-118.28929699999999,2990.0,30.8,33040.0,13607.0,832.0,27.83,2.78
237600,Vermont-Slauson,33.978508000000005,-118.283801,3902.0,32.5,32438.0,13631.0,1123.0,28.78,3.2
237710,Vermont Knolls,33.972693,-118.28613,4248.0,28.7,35262.0,14526.0,1360.0,32.02,5.89
237720,Vermont Knolls,33.969297499999996,-118.28618200000001,3753.0,25.9,32077.0,11094.0,1714.0,45.67,2.29
237800,Vermont Knolls,33.9709525,-118.29809099999999,3664.0,37.4,46042.0,28530.0,610.0,16.65,4.86
237900,Manchester Square,33.970932,-118.311186,4517.0,37.0,57298.0,21596.0,775.0,17.16,6.91
238000,Gramercy Park,33.945471999999995,-118.30899050000001,5886.0,47.0,63970.0,32773.0,634.0,10.77,6.25
238100,Manchester Square,33.963625,-118.3111985,4259.0,41.8,45900.0,25791.0,982.0,23.06,2.42
238200,Vermont Knolls,33.963640999999996,-118.2981045,4994.0,44.2,42344.0,29073.0,828.0,16.58,2.04
238310,Vermont Knolls,33.9660195,-118.2861825,5018.0,28.4,22367.0,11169.0,2566.0,51.14,2.43
238320,Vermont Knolls,33.962152,-118.2861365,4090.0,25.8,33375.0,12345.0,1512.0,36.97,1.34
238400,Gramercy Park,33.956361,-118.309005,4801.0,42.2,51420.0,26428.0,954.0,19.87,5.12
239201,Florence,33.985784499999994,-118.277227,3913.0,29.6,37000.0,12824.0,1248.0,31.89,5.88
239202,Florence,33.985588,-118.26518200000001,5682.0,28.9,35871.0,11495.0,1260.0,22.18,4.93
239310,Florence,33.9785445,-118.27731999999999,4026.0,30.1,39479.0,13085.0,1268.0,31.5,3.53
239320,Florence,33.978568,-118.2717375,4179.0,26.2,42203.0,12213.0,1431.0,34.24,2.85
239330,Florence,33.9785785,-118.262973,2689.0,29.1,34741.0,11961.0,967.0,35.96,4.02
239501,Florence,33.9729715,-118.26297050000001,3622.0,30.5,40388.0,13954.0,791.0,21.84,4.86
239502,Florence,33.9693555,-118.262964,3726.0,28.7,34605.0,13007.0,1155.0,31.0,5.34
239601,Florence,33.972753999999995,-118.27512549999999,3629.0,30.0,36029.0,12083.0,1164.0,32.07,2.34
239602,Florence,33.9695945,-118.2751195,3805.0,27.0,36425.0,10956.0,1292.0,33.96,3.97
239701,Florence,33.966032500000004,-118.2751155,5015.0,27.9,33414.0,10608.0,2142.0,42.71,2.49
239702,Florence,33.96229,-118.27510500000001,4096.0,30.7,32037.0,12586.0,1202.0,29.35,3.49
239801,Florence,33.96606,-118.2629565,3586.0,26.3,42963.0,13291.0,1172.0,32.68,4.66
239802,Florence,33.962406,-118.2629525,5623.0,28.6,38513.0,13656.0,1747.0,31.07,4.05
240010,Green Meadows,33.9583205,-118.26379399999999,3697.0,28.2,30710.0,11708.0,1362.0,36.84,7.33
240020,Green Meadows,33.954223999999996,-118.26380400000001,5232.0,28.8,39839.0,13317.0,1592.0,30.43,6.04
240200,Broadway-Manchester,33.9559485,-118.2761875,5311.0,31.0,32661.0,12301.0,1472.0,27.72,6.83
240300,Vermont Vista,33.9564355,-118.2859575,5803.0,27.8,24368.0,13844.0,2044.0,35.22,2.57
240401,Vermont Vista,33.949905,-118.28549050000001,6184.0,26.1,37115.0,12294.0,2223.0,35.95,2.39
240402,Vermont Vista,33.9445585,-118.285496,4107.0,28.5,37938.0,15653.0,1394.0,33.94,3.94
240500,Broadway-Manchester,33.9469185,-118.275892,7466.0,29.1,36090.0,12492.0,2177.0,29.16,4.88
240600,Green Meadows,33.946958,-118.2683925,6325.0,26.1,37759.0,11329.0,1798.0,28.43,7.7
240700,Green Meadows,33.947573999999996,-118.25934450000001,6367.0,31.2,43796.0,16018.0,925.0,14.53,2.89
240800,Green Meadows,33.9385955,-118.261821,4296.0,29.8,36923.0,13505.0,1217.0,28.33,3.47
